Dealer_ID,Dealer_Name,Date,Time,Customer_Name,Customer_Email,Customer_Phone,Customer_City,Car_Brand,Car_Model,Car_Year,Car_Color,Price,Payment_Method,Salesperson_Name,Warranty_Period
574,Wallace-Adams,08-04-2024,07:25:13,Cody Brown,tgrant@hughes.com,532.362.4718x122,Lawrenceburgh,Honda,Billion,2011,Gray,60333.15,Cash,Mikayla Bennett,1
575,Guerrero-Ochoa,10-06-2024,21:28:35,Lee Valencia,david87@smith-west.com,719-403-7006x23512,Nicoletown,Ford,Time,2016,Silver,24364.8,Loan,James Grant,4
576,Washington-Harris,13-02-2024,12:28:13,Kelly Vasquez,brandonberg@taylor-taylor.com,766216699,Coxfurt,Honda,None,2013,Blue,92103.89,Loan,Joseph Hart,5
577,Brown-Mack,13-07-2024,02:55:43,Gabriel Herring,abigail57@gmail.com,001-830-800-5296x5961,West Paula,BMW,Surface,2022,Blue,91716,Cash,Clayton Rodriguez,5
578,"Davis, Anderson and Lewis",13-08-2024,17:57:11,Karina Graham,dianedillon@gmail.com,+1-500-725-1762x02255,Lucasburgh,Toyota,Including,2023,Black,25123.13,Cash,Robin Blevins,4
579,Garner-Gardner,14-01-2024,09:33:24,Ryan Romero,melissadowns@branch-shelton.info,958-291-8011,West Mark,BMW,Area,2002,Red,18099.8,Credit,Dr. David Griffin PhD,4
580,"Smith, Gross and Monroe",23-01-2024,13:26:25,Timothy Moreno,shawn64@dodson.com,001-954-522-3409x586,Port Jasonmouth,Ford,However,2022,Silver,30662.22,Credit,Brenda Watkins,1
581,"Curtis, Cruz and Torres",01-09-2024,18:30:57,Laurie Johnson,erobinson@hotmail.com,966.373.4429,New Carla,Honda,Threat,2020,Red,63257.59,Credit,Melissa Weaver,5
582,Johnson Inc,03-08-2024,00:27:30,Rachel Hunter,nathaniel78@gmail.com,001-569-276-2742x660,North Ashleyborough,BMW,Truth,2021,Silver,73431.44,Loan,Rebecca Cunningham MD,4
583,Nguyen and Sons,16-06-2024,12:45:06,Stefanie Farmer,elizabeth50@gmail.com,654-881-9165x1001,Lake Brianport,Audi,Medical,2018,Blue,57004.84,Loan,Sean Fowler MD,2
584,Torres-Bass,07-05-2024,21:57:33,Larry Flores,joseph77@williams.biz,030-090-0717x159,Brownstad,BMW,Heart,2011,Black,67335.49,Cash,Robin Snow,1
585,Sanchez-Johnson,20-01-2024,12:47:04,Angela Gomez,hallsean@mullen.com,(590)934-1308,Miguelview,Toyota,Decide,2017,Red,84706.72,Credit,Diane Chambers,4
586,"Bowman, Bishop and Porter",18-06-2024,18:47:44,Michael Mccarthy,dianejohnson@garcia-mitchell.net,001-654-538-5798,New Patrickstad,Ford,Fact,2023,Blue,46737.87,Loan,Erin Mcmillan,1
587,Shah Ltd,07-09-2024,00:58:08,Tanya Hess,jonathan06@hotmail.com,314-786-7898x9253,Johnland,Audi,Article,2017,Black,37341.63,Loan,Christina Gordon,1
588,Fletcher-Downs,12-04-2024,08:00:50,Charles Anderson,amann@yahoo.com,058.040.3256x6778,Adrianachester,Toyota,Inside,2017,Black,54065.52,Loan,Catherine Newman,3
589,Fisher Ltd,16-08-2024,11:24:20,Mary Wheeler,bentonsamuel@gmail.com,514-837-9950x45249,New Tony,Audi,Provide,2003,Black,88150.98,Cash,Holly Long,5
590,Cooper LLC,24-10-2024,07:39:23,Tara Krueger,gonzalezmelissa@gmail.com,-3526,Lake Amanda,BMW,Today,2001,Red,89863.68,Loan,Elizabeth Hawkins,1
591,Martin Inc,04-10-2024,00:40:49,Ashley King,joel79@horn-cooper.com,+1-021-802-5609x6659,North Lindastad,Ford,Later,2008,Red,53398.09,Loan,Angela Carter,1
592,Russo Ltd,17-09-2024,21:40:00,Bianca Schmidt,wwilliams@yahoo.com,3499583612,Amyhaven,Honda,Also,2016,Gray,53444.36,Cash,Chloe Hanson,5
593,"Nichols, Hansen and Phillips",18-10-2024,13:42:26,Mr. Nathan Sanchez,zturner@yahoo.com,001-080-769-5513x21394,Smithstad,Ford,Hold,2020,Gray,27466.33,Credit,Kevin Hernandez,5
594,Russell Inc,11-05-2024,21:12:08,Rita Henry,carneyalan@yahoo.com,806.427.7348,West Blake,Honda,Energy,2016,Red,66374.33,Credit,Gavin Rodriguez,4
595,"Davis, Martinez and Thomas",05-09-2024,13:30:58,Ashley Jacobson,jeremywade@collins.biz,001-449-229-5754x83963,Frenchside,Honda,Almost,2017,Silver,53302,Cash,Jeffery Kim,2
596,"Garrison, Hanson and Hicks",19-10-2024,12:31:56,Karen Martin,john25@yahoo.com,305.388.1467x640,West Tiffanyfurt,Toyota,A,2020,Gray,15650.45,Credit,Rodney Gonzalez,2
597,"Smith, Martin and Kelly",03-05-2024,23:13:00,Shelby Freeman,daniel79@gmail.com,(697)762-1704,Port Charlenehaven,Toyota,Perhaps,2007,Red,91709.04,Loan,Colleen Walker,1
598,"Martinez, Contreras and Barrett",06-06-2024,09:02:09,Tracy Rivera,mrosales@bautista.com,(833)971-2870,New Laurenmouth,Audi,Budget,2022,White,77211.29,Cash,Christopher Manning,3
599,Hammond LLC,18-10-2024,21:49:57,Gina Ford,hernandezmelissa@george.com,(637)327-3873x4279,Amyberg,Honda,Week,2015,White,75673.06,Cash,Jordan Carter,2
600,Kelly Ltd,08-05-2024,00:39:18,Steven Frost,jennifer11@gmail.com,+1-385-567-1218x2756,Port Mariamouth,Toyota,Last,2003,Blue,17333.09,Cash,Ryan Fitzpatrick,1
601,"Johnson, Mendoza and Williams",29-08-2024,11:37:50,Brenda Jones,chris29@phillips-garza.com,(632)738-5708,Robertville,Ford,Economy,2020,Red,23659.47,Credit,Marcia Hodges,2
602,Madden Inc,09-06-2024,14:37:02,Amanda Neal,rsoto@johnson.org,529-360-8538,Michelebury,BMW,Himself,2017,White,83995.74,Loan,William Douglas,2
603,Howard-Rivera,29-09-2024,19:45:17,Joyce Williams,smartinez@booker-rodriguez.net,+1-876-563-2947x535,Lake Michelestad,BMW,During,2016,White,21969.68,Loan,Natasha Miller,2
604,Mitchell Inc,02-07-2024,10:19:03,Michelle Roach,donald94@conner.com,844-289-0348x8614,Jenniferview,Honda,Dinner,2019,Blue,26701.91,Credit,Charles Wiggins,1
605,"Smith, Gonzales and Schwartz",25-02-2024,13:21:36,Paige Martin,littlenicholas@burnett.com,566-608-7369x758,Hawkinsberg,Ford,Account,2009,Gray,43409.07,Loan,Cheryl Schultz MD,2
606,Thompson Group,16-08-2024,17:29:29,Edward Shannon,elliskenneth@miller.net,9143203725,New Walter,BMW,Boy,2003,White,25545.18,Credit,Laura Brewer,2
607,Welch-White,03-02-2024,16:00:01,Anna Nelson,julievaughn@hotmail.com,209-876-3139x420,South Robyn,Ford,Physical,2003,Red,89635.06,Cash,Julie Lopez,3
608,Rodriguez-Ashley,29-08-2024,09:38:54,Amber Lee,debra38@bowen-martinez.net,211-843-6136,Lake Mary,Toyota,Professional,2008,Silver,68722.81,Loan,Sarah Perry,4
609,"Obrien, Wise and Smith",08-07-2024,05:27:18,Phillip Barker,vgay@bryant.com,001-836-122-7369x3947,Jamestown,BMW,Though,2003,White,31802.65,Loan,Amanda Wilson,1
610,"Mcdonald, Carson and Castro",28-09-2024,23:53:25,Ashley Nguyen,bwaller@hotmail.com,469.696.1355x88531,New Danielfort,Audi,Possible,2014,Silver,34554.96,Loan,Bryan Thompson,3
611,Adams-Hall,10-06-2024,02:07:44,Kristen Riley,maynardtimothy@yahoo.com,(311)880-0643x195,North Daltonmouth,Ford,Open,2005,Gray,35192.92,Loan,Kevin Young,1
612,Roberts Inc,04-02-2024,00:05:49,Gabriella Hill,wilkersonryan@howard.com,(130)073-2175,New Jasmine,Toyota,Manage,2002,Silver,63791.57,Credit,Michael Green,5
613,"Hawkins, Flores and Reynolds",20-09-2024,22:35:04,Cynthia Oconnor,huntgarrett@dougherty.org,(100)445-5367x238,Rosemouth,BMW,Could,2001,White,39804.63,Loan,Christopher Carroll,2
614,Meyer-Bell,18-06-2024,11:39:20,Lauren Gallegos,michelleross@yahoo.com,318-283-7336x130,Port Justin,Ford,Specific,2003,Red,56837.64,Credit,Robert Gray,3
615,Wise-Bailey,02-10-2024,08:45:04,Philip Fuller,acollier@brown.com,(981)483-3620x9314,Fisherfurt,Honda,College,2009,Black,91161.36,Cash,Michelle Thomas,4
616,Snyder-Williams,11-09-2024,02:54:17,Alan Yates,kblankenship@miller.net,+1-330-034-8862x1952,Davidville,Ford,Rise,2006,Black,21275.89,Credit,Angela Barton,5
617,Ramirez and Sons,24-07-2024,11:51:43,Ernest Cisneros,michaeldavis@hotmail.com,(721)412-9841x8768,Smithmouth,BMW,Fund,2000,Red,48848.57,Cash,David Gilbert,1
618,Wilson Ltd,17-02-2024,04:58:05,Dana Ward,matthewmorton@stanton.info,173-436-4609,Ericton,Audi,Out,2023,Red,21108.97,Loan,Clayton Reed,1
619,Jones Inc,27-01-2024,11:18:45,Christopher Williams,pachecomatthew@taylor-morales.com,707.068.1824,Marthachester,BMW,Newspaper,2016,White,80975.79,Credit,Larry Petersen,4
620,Cunningham Inc,05-09-2024,21:49:01,Manuel Moore,kylie89@morse.com,+1-403-935-3045x174,Kennethport,Toyota,Hair,2021,White,59917.85,Credit,John Holmes,3
621,"Grant, Boyd and Holland",23-07-2024,15:53:33,Jennifer Kane,gonzalezchristy@gmail.com,(316)574-9240,Pattersonshire,Honda,Late,2008,Silver,48613.99,Credit,Chad Boyer,1
622,"Morrison, Lang and Roberts",29-05-2024,12:20:54,Mrs. Connie Holden,terri74@gmail.com,078.405.9586x80764,New Samanthatown,BMW,Television,2018,Red,82778.81,Loan,Miranda Perry,4
623,"Morris, Cooke and Mitchell",29-01-2024,13:41:41,Casey Brooks,skelley@yahoo.com,120-149-2366,South Danaside,Ford,Direction,2000,Silver,72090.25,Loan,Larry Campbell,5
624,Santos-Fischer,02-05-2024,22:04:42,Cory Wagner DVM,angelamiller@hotmail.com,3649868342,East Michael,Audi,Five,2010,Red,55189.72,Loan,Jessica Perez,1
625,Ramirez Group,25-10-2024,14:41:59,Devin Herrera,valerieschroeder@davis-davis.com,(854)848-2323x708,Espinozaview,BMW,Hold,2015,Gray,57505.9,Loan,Danielle Blair,1
626,Pollard-Kelly,10-11-2024,06:19:16,Joshua Riley,ncallahan@freeman.com,001-822-139-3934x390,Kruegerbury,Honda,Carry,2020,Red,22812.42,Loan,William Garcia,4
627,Wilson-Mills,18-05-2024,10:35:22,Angela Rios,xstevens@rios.org,001-134-631-1145x58050,Michaelland,Ford,Save,2003,Red,58921.65,Loan,Stephen Fuller,5
628,Flores LLC,04-10-2024,22:47:15,Elizabeth Medina,roberthumphrey@gmail.com,-6425,Scottfort,Honda,Many,2019,Blue,76461.79,Cash,Wesley Woods,4
629,Mcdaniel-Lawson,29-08-2024,22:40:53,Kathryn Cooper,amanda21@hotmail.com,204-127-2123x511,New Austin,Ford,Expect,2023,Silver,69413.14,Loan,Terri Weaver,5
630,"Rhodes, Gilmore and Fletcher",28-04-2024,06:23:13,Jack Richards,qromero@gmail.com,001-363-640-1558,Cliffordmouth,BMW,Statement,2020,White,70551.7,Loan,Cynthia Olsen,1
631,Herrera-Baxter,23-10-2024,02:16:58,Jon Moyer,emma94@yahoo.com,(429)296-2177x4751,North John,Audi,Food,2000,Gray,84999.04,Loan,Raven Rivas,5
632,Frost-Gray,05-07-2024,08:16:45,Joanna Strong,christina15@yahoo.com,001-884-047-3507,East Craigbury,Toyota,Themselves,2014,Red,72954.35,Credit,Shelly Sampson,3
633,Jones LLC,30-06-2024,04:24:39,Vickie Bishop,arthur44@gmail.com,001-999-954-0139x856,Colinfort,BMW,Success,2018,Blue,93310.32,Credit,Andrew Bautista,2
634,Rodriguez-Curry,15-07-2024,07:48:24,Jeffrey Berry,benjamincampbell@hotmail.com,(793)709-8170,Michaelberg,Ford,Rock,2022,Gray,65790.34,Cash,Kristen Richard,2
635,"Baxter, Moore and Fritz",14-10-2024,10:33:20,Sherry Porter,thomas81@webb.com,001-804-845-3960x8895,Bishopton,Toyota,Top,2023,Red,70287.43,Cash,Isaac Wilson,5
636,Jones-Martin,08-08-2024,08:43:07,Crystal Castaneda,xavier21@hotmail.com,236-044-1368x33908,Garciaborough,BMW,Indicate,2015,Gray,51957.03,Cash,Danielle Brooks,1
637,"Johnson, Dudley and Shelton",18-08-2024,13:41:42,Robert James,brandijohnson@hotmail.com,083-519-0573x720,Christopherburgh,BMW,Window,2006,Black,69217.35,Cash,Jonathan Franco,5
638,Phillips Inc,10-08-2024,20:13:27,Dr. Meagan Lee,ffoley@yahoo.com,777-445-4104,Port Tyler,BMW,Seven,2001,White,21403.23,Cash,Anthony Hernandez,2
639,Miller Ltd,04-05-2024,02:11:00,Michael Martin,jonathan85@hotmail.com,238.569.1309,New Michael,BMW,Physical,2019,Black,99573.81,Credit,Andrew Robinson,1
640,Mcintyre Ltd,30-07-2024,15:05:43,Cody Johnson,josewilliams@yahoo.com,2928614842,East Russellfort,Audi,Must,2017,White,30090.18,Cash,Lauren Powell,3
641,Nelson-Webb,18-09-2024,23:50:02,Kevin Kim,brittany96@brown.info,(721)795-7662x55018,Port Carlystad,Toyota,Rich,2005,Blue,66535.86,Loan,Glenn Stewart,4
642,"Roberson, Bailey and Hebert",07-05-2024,05:47:57,John Murphy,rrodriguez@howard.net,894.120.6549x889,Jonesfurt,Honda,Parent,2015,Gray,23585.98,Loan,Douglas Watson,2
643,Tucker and Sons,17-05-2024,07:39:35,Angela Johnson,audreybean@yahoo.com,026.056.8061,Port Lisaside,Audi,Major,2019,Gray,16107.61,Cash,Sarah Pierce,2
644,"Lowe, Perry and Carter",28-10-2024,21:09:02,Lori Frank,meltonkayla@yahoo.com,760.567.0481x87396,West Josephside,BMW,Wind,2010,Silver,33465.92,Cash,Henry Norris,5
645,Anderson LLC,30-04-2024,19:24:17,Cody Moreno,cheryl38@gmail.com,949.581.2160x0722,Jamietown,Audi,Medical,2011,Silver,27134.35,Credit,Brianna Clark,5
646,Velasquez and Sons,24-08-2024,22:28:46,Samantha Guerrero,christineallen@brown.biz,001-429-905-1455x089,West Alyssa,Honda,Movie,2019,White,43283.41,Loan,Larry Atkins,4
647,"Greene, Dyer and Campbell",11-02-2024,18:07:01,Jesse Nunez,terrence59@harvey-thompson.com,762.544.8579x3145,Port Joshuamouth,Toyota,Serve,2001,Blue,50338.61,Loan,Charles Phillips,2
648,Thompson Ltd,15-09-2024,02:49:07,Donna Wilson,yblack@yahoo.com,3816268154,Lake Sarah,BMW,Son,2017,Red,16589.14,Cash,Julie Jordan,2
649,Hunter-Dunn,13-07-2024,05:55:27,Dustin Norman,tmcpherson@gmail.com,3966734712,Claudiamouth,Audi,Back,2015,Gray,72616.97,Loan,Laura Wells,5
650,Wang-Anderson,08-03-2024,00:25:52,Joseph Thomas,paynerenee@macdonald.com,001-106-923-8426,New Susan,Honda,Story,2008,Gray,76584.86,Loan,Michael Murray,1
651,Jackson-Hall,03-07-2024,12:05:22,Sara Walton,clarkrichard@yahoo.com,453-353-9155,North Wayne,Toyota,Machine,2002,Gray,32141.18,Credit,Kenneth Wallace,4
652,Mcfarland and Sons,04-09-2024,14:44:19,Morgan Phillips,salazarapril@hotmail.com,730-580-7560x1356,Brandyport,Toyota,National,2012,Black,85281.55,Cash,Jose Russell,3
653,Reed Inc,05-09-2024,22:45:25,Amy Ward,sheilamcintyre@lynch.biz,276.872.7309x0667,Smithtown,Toyota,Its,2004,White,41157.9,Credit,Emily Moreno MD,5
654,"Osborn, Cooper and Yates",06-03-2024,07:57:11,Dr. Kevin Gillespie,mclaughlincharles@yahoo.com,+1-460-641-8730x39170,Drakechester,Audi,Personal,2018,Blue,65343.69,Credit,Michael Watson,3
655,"Moore, Ramirez and Garrison",21-02-2024,02:44:51,Jennifer Cochran,brittany56@knox.net,001-396-733-4283,Pearsonberg,Audi,Case,2018,Red,55410.58,Loan,Martha Anderson,4
656,Lawson LLC,18-10-2024,19:00:50,Aaron Jimenez,jake76@lawrence.org,590-219-6046,South Chelsea,Toyota,Address,2020,Red,44911.48,Cash,David Lucas,5
657,Werner Inc,06-05-2024,05:53:48,Brett Simpson,donovanthomas@hardy.com,(293)704-4545,Mitchellhaven,Honda,Spring,2005,Blue,56262.1,Cash,Bethany Johnson,3
658,"Wright, Weaver and Nelson",08-01-2024,19:08:00,Marcus Stokes,oscar25@hotmail.com,1562692139,South Allison,Audi,Especially,2008,Gray,50792.25,Credit,Gary Caldwell,5
659,"Powell, George and Jones",15-08-2024,09:42:01,Mario Hunter,craig37@johnson-johnson.net,079.601.2734,Gilmoreburgh,Toyota,Fear,2018,Gray,28097.94,Cash,Jessica Casey,1
660,Russell-Summers,11-06-2024,19:12:18,Jeremy Doyle,jamie77@hotmail.com,-9681,Kaufmanside,Audi,Five,2001,Red,51014.36,Loan,Jessica Hester,3
661,Diaz-Brown,16-02-2024,03:39:27,James Golden,berryhunter@yahoo.com,751-966-0001,Staceyfort,Honda,Century,2002,Silver,48011.06,Loan,Ryan Murphy MD,3
662,Robertson-Terry,17-10-2024,00:53:01,Kerri Murray,zfigueroa@brock.com,531.306.7074x30632,East Jasmine,Ford,Lay,2011,Blue,83723.06,Cash,Holly Mendez,5
663,Hawkins and Sons,18-03-2024,04:47:16,Amanda Guerra,smithkaren@hotmail.com,995-065-1595x48000,Michaelville,BMW,Husband,2002,Black,62045.66,Credit,Christopher Jennings,3
664,Rogers PLC,22-09-2024,17:48:10,Scott Booker,sanchezjacqueline@hotmail.com,9500700218,New Tamaramouth,BMW,Out,2022,Black,91350.97,Cash,Ryan Rivers,3
665,Walker-Mckee,11-01-2024,17:18:05,Dr. John Fisher III,annaholt@yahoo.com,(531)362-5186,Michelechester,BMW,Whatever,2013,Red,39678.47,Cash,Kelly Shah,1
666,Davenport-Murphy,16-06-2024,07:57:03,Kenneth Thomas,hterry@ray.com,(267)990-5233x073,Richardbury,Ford,Him,2021,Red,18498.55,Credit,Patrick Howell,4
667,Gonzalez Group,14-02-2024,15:00:00,Charles Park,kelliemorris@huerta-hall.org,999-744-9652x305,North Kathy,Toyota,Just,2005,White,38535.06,Cash,Christopher Robertson,4
668,Brown-Harrison,28-04-2024,08:21:59,Megan Hodges,mbush@williams.com,(039)179-1049x73543,Joshuaport,Ford,Join,2014,Black,54121.92,Loan,Lisa Flores,1
669,Hull PLC,07-07-2024,00:19:53,Tina Crawford,thomaslane@duke.net,075.109.4602x60150,New Stephenland,Ford,Professor,2003,White,66467.06,Loan,Kristie Robertson,1
670,"Moody, Reynolds and Butler",21-04-2024,03:33:51,Erica Fisher,jennifer97@gmail.com,001-549-790-2585,East Janeland,Audi,Hot,2017,Black,56560.12,Cash,Brittany Taylor,5
671,Strickland-Kirby,20-03-2024,19:15:51,William Murphy,alyssa87@hotmail.com,001-744-601-7864x733,Port Tricia,BMW,Our,2003,Red,37250.03,Cash,Nancy Kidd,1
672,Porter PLC,24-06-2024,00:11:24,Jeffrey Fitzgerald,bryantwilliam@hotmail.com,125-540-7803x5607,East Adamville,BMW,Attorney,2007,Red,67149.3,Credit,Jennifer Johnston,1
673,"Keith, Roberson and Rangel",01-04-2024,06:28:25,Cody Hodge,flynnjeff@flynn.info,(126)052-3527,Osborneport,Honda,Draw,2014,White,58323.64,Cash,Michael Russell,4
674,Orr PLC,22-04-2024,19:21:46,Austin Fletcher,garciaheather@gmail.com,(125)967-5488,Moraleshaven,Toyota,Foreign,2009,Silver,48044.34,Cash,Beth Mcknight,5
675,"Allen, Griffin and Briggs",06-06-2024,02:44:26,Carolyn Carpenter,fcoleman@moore-hinton.com,(420)511-2454,Port Robertside,Audi,News,2017,Gray,54860.49,Credit,Clinton Hale,1
676,Anderson Ltd,08-09-2024,18:00:39,Scott Baird,simpsontammy@gmail.com,(571)913-8062x23004,North Patrick,Honda,But,2021,Blue,74983.7,Cash,Bruce Mitchell,5
677,West Ltd,01-08-2024,10:37:57,Christopher Miller,andrew57@gmail.com,8266636221,Tylerstad,Honda,Us,2000,Black,43842,Loan,Cynthia Trujillo,4
678,Rose-Beard,01-03-2024,13:17:42,Jose Carpenter,hfox@roy-barajas.com,632-234-1699x7560,Lake Carlton,Toyota,May,2016,Black,89991.35,Cash,Lucas Clayton,4
679,Barber-George,02-09-2024,23:33:55,Steven Copeland,davidbenson@yahoo.com,001-353-616-3751x7582,Nancyborough,Toyota,Bill,2022,Blue,33047.24,Credit,Joseph Beck,2
680,"Floyd, Rhodes and Huffman",25-10-2024,07:55:15,Bruce Williams,alison55@anderson-thompson.info,772-349-2582,New Drewside,Audi,Ever,2008,Black,96595.29,Cash,Christopher Brown,2
681,Bender-Johnson,27-02-2024,14:30:24,Brian Allen,zjohnson@walsh.org,249.610.3939x456,East Joelberg,BMW,Gas,2022,Blue,63547.18,Loan,Mrs. Erin Johnson,1
682,"Mckinney, Harris and Wallace",18-11-2024,04:02:44,Gabriel Knight,michael34@yahoo.com,001-075-175-4870,Bishopside,Ford,Detail,2005,Silver,57419.67,Loan,Kristin Roberts,2
683,Walker and Sons,08-09-2024,14:45:29,Kelly Miller,natalie42@hotmail.com,1391154560,Lefurt,Ford,All,2005,Blue,90906.23,Loan,Steven Oneill,3
684,"Johnson, Price and Velazquez",17-05-2024,02:54:00,Emily Phillips,barbaraodonnell@miles.com,139-532-4346x603,Leeton,BMW,Kid,2020,Silver,66185.28,Loan,Jean Boone,4
685,"Soto, Landry and Wagner",29-08-2024,10:41:28,Christopher Daniels,joel45@hotmail.com,+1-595-357-9262x47288,Butlerfurt,Honda,Sister,2003,Silver,15746.44,Credit,Susan Blackburn,5
686,Ball Group,29-09-2024,08:15:07,William King,baileydaniel@gmail.com,768.835.1881x87299,North Brianna,Toyota,Great,2016,Blue,78460.27,Credit,Scott Roth,5
687,Holloway Group,06-05-2024,09:57:08,Jared Rodriguez,aprilavila@haynes.info,(692)583-4626,West Kimberly,Audi,Teacher,2021,White,26106.32,Credit,Nicole Price,4
688,Soto-Joyce,23-03-2024,21:00:19,Carol Ferguson,larsontonya@yahoo.com,(383)634-2213x2585,West Angelaton,Ford,Accept,2008,Black,64749.88,Cash,Maria Peters,5
689,Lowe-Hall,07-10-2024,07:26:06,Tammy Cole,cindymckinney@gmail.com,573-949-8516,Lake Trevor,Honda,Can,2020,Blue,56612.14,Cash,Morgan Braun,3
690,"Freeman, Obrien and Davis",05-01-2024,21:51:03,William Moreno,jordancunningham@nash.net,654.262.4186,Knightland,BMW,For,2012,White,96828.06,Loan,Debra Hall,2
691,"Smith, Smith and Lewis",09-09-2024,00:38:41,Mathew Gilbert MD,louisramirez@hotmail.com,001-531-462-2579x939,Port Karenhaven,Toyota,Hear,2007,Black,86213.99,Cash,Mrs. Misty Whitehead DVM,2
692,"Jones, Ortiz and Bennett",27-08-2024,03:00:41,Alexander Gonzalez,xreyes@shepherd.com,-3719,Dunlapfurt,Toyota,They,2006,White,83676.09,Loan,Erica West,4
693,Schmidt and Sons,08-07-2024,17:18:35,Angela English DDS,carolyn08@williams-joyce.org,893.235.0708,North Jefferyborough,Ford,Human,2012,Blue,79347.78,Loan,Dana Brown,4
694,Walton-Morgan,01-03-2024,12:39:35,Deborah Brown,psloan@mcdonald.com,618-360-3757x9786,Janicestad,Honda,Focus,2022,White,18492.05,Credit,Cynthia Rowe,3
695,Martin-Harding,22-01-2024,09:49:11,Benjamin Thompson,newmankyle@hotmail.com,001-774-635-6886,New Amberburgh,Honda,Manager,2016,White,29991.88,Loan,Stephanie Burnett,4
696,Hinton and Sons,30-03-2024,14:13:37,Victoria Fischer,mcole@gmail.com,367-867-6602x084,Port Ryan,Audi,If,2021,Gray,80920.49,Loan,Nancy Conner,2
697,Chapman-Boone,01-02-2024,13:26:49,Stephanie Griffin,ryan23@gmail.com,+1-910-065-0747x33499,Jarvisburgh,Ford,Nearly,2022,White,53736.15,Credit,Brandon Gray,2
698,"Castaneda, Callahan and Torres",24-01-2024,00:51:28,Ian Mitchell,tinacooper@gmail.com,9156615921,North Jenniferview,Honda,Although,2022,White,54136.38,Credit,Brian Collins,1
699,Deleon-Williams,05-08-2024,02:19:50,Jason Miller,carolynsilva@guzman-moore.net,001-400-315-5336x1862,Shaneville,BMW,Past,2008,Gray,95084.31,Loan,Kenneth Scott,2
700,Cooper-Lee,06-04-2024,17:25:31,Nicole Carter,umartin@hotmail.com,962.360.4775x79060,Kimville,Honda,Else,2020,Blue,35646.69,Loan,Robert Scott,3
701,Johnson Ltd,03-05-2024,18:44:26,James Bates,davidbridges@klein.com,6744685569,West Kellyland,Audi,Home,2013,Red,66121.54,Credit,Ashley Leach,5
702,"Perez, George and Smith",01-05-2024,21:43:04,Heather Ford,eric37@ramirez-moody.com,+1-732-346-9301x052,Port Kirktown,Ford,Accept,2015,White,72272.16,Cash,Melody Steele,4
703,"Flores, Bowers and Rogers",28-06-2024,01:54:45,Catherine Allen,bgay@gmail.com,(426)264-2992,Lake Veronica,Honda,Decide,2017,Silver,21732.87,Cash,Mary Oliver,1
704,Keller LLC,26-09-2024,06:54:37,Miranda Howell,bradley19@gmail.com,(374)419-1273x721,Kristinfurt,Audi,Report,2020,Silver,41653.79,Loan,Ashley Ferguson,2
705,"Wallace, Fisher and Edwards",16-10-2024,15:51:48,Patricia Gamble,ncooley@hotmail.com,+1-276-938-1697x44141,Lake Timothy,BMW,Mouth,2021,Black,23679.94,Loan,Sara Woodward,3
706,Roberson-Coleman,15-07-2024,05:03:54,Mr. Joel Valenzuela,mccoyrebecca@hotmail.com,623.636.5513,Port Steventown,Audi,Value,2013,Black,69541.15,Cash,Robin Lee,5
707,"Roberson, Smith and Mckenzie",02-02-2024,06:36:21,Amanda Nielsen,michaellopez@yahoo.com,643.516.0752x9031,Lake Jennifer,Audi,Different,2016,Blue,22851.93,Cash,Erika Fischer,3
708,Mcmahon Ltd,22-10-2024,04:45:32,Anthony Rodriguez,ygregory@sherman-skinner.com,(044)111-1757,West Cherylmouth,Honda,Million,2002,Red,94017.22,Cash,Elijah Nguyen,1
709,Shepard and Sons,14-04-2024,19:09:25,Elizabeth Johnson,freeves@gmail.com,+1-106-056-3485x4349,Kristieview,Audi,Tell,2007,Blue,63381,Loan,Jennifer Hernandez,5
710,King-Richards,25-04-2024,16:14:45,Billy Deleon,wellsanthony@spencer.com,002-346-0486x58158,Taylorfurt,Ford,Month,2009,Silver,18254.42,Cash,Joanne Fisher,2
711,Henry-Bell,04-04-2024,12:59:47,Pamela Wilson,kevin41@gmail.com,613-627-2794x9839,Crossberg,Honda,Rich,2007,Gray,87259.09,Credit,Eric Johnson,3
712,"Gilmore, Thompson and Leon",02-07-2024,23:18:59,Kenneth Carroll,griffithrobyn@gmail.com,264-210-3195x2502,North Alicia,Audi,Value,2005,Blue,18971.72,Credit,Laura Garcia,4
713,Leach-Lopez,17-10-2024,15:04:52,William Andrews,cwatson@gmail.com,001-615-447-9244,West Jeffreyside,Ford,Without,2010,Gray,96362.26,Cash,Amy Oliver,1
714,Stevens LLC,23-05-2024,10:48:47,Judy Calhoun,randyjohnson@gmail.com,(640)506-3013x9909,Youngmouth,BMW,Action,2019,Blue,37032.76,Loan,Nicholas Grant,3
715,"Rogers, Barton and Waters",08-07-2024,02:48:33,Karen Williams,johnsonstephanie@gmail.com,(143)410-6037x9428,East Mitchell,Honda,Probably,2002,Red,89021.58,Credit,Adrienne Alvarado,5
716,Spencer-Marsh,11-10-2024,11:01:56,Robin Fletcher,patrick71@hotmail.com,6745314542,Alexisberg,BMW,Box,2021,White,34055.41,Cash,Lindsey Rice,2
717,Smith Ltd,01-01-2024,02:02:33,Megan Simmons,charles15@jordan.com,123.965.7229x52301,Williamfort,Honda,Mother,2018,Silver,49695.05,Credit,Colin Roberts,2
