Transaction_ID,Date,Time,Customer_Name,Mobile_Brand,Model,Price,Quantity,Payment_Method,Salesperson_Name,Store_Location,Warranty_Years,Accessories_Purchased,Customer_Feedback,Discount_Applied
808,2024-06-27,14:51:00,Alice Green,Oppo,Find X6 Pro,1391.41,2,Cash,David Lee,Suburban,1,Charger,1,11.85
809,2024-01-15,10:45:00,Jane Smith,Samsung,Galaxy Z Fold 5,482.39,1,Online,Emma Brown,Midtown,1,Screen Protector,3,98.37
810,2024-02-01,10:08:00,Alice Green,Oppo,Find X6 Pro,600.48,1,Card,David Lee,Midtown,1,Headphones,1,103.82
811,2024-06-22,09:52:00,Sarah Black,Vivo,V29 Pro,444.69,1,Online,Claire Williams,Downtown,2,None,1,46.2
812,2024-06-02,09:03:00,Sarah Black,OnePlus,OnePlus 11,406.99,2,Cash,David Lee,Midtown,1,Screen Protector,2,5.57
813,2024-10-04,09:22:00,Alice Green,Xiaomi,Redmi Note 13,702.6,1,Online,Emma Brown,Midtown,3,Headphones,4,92.74
814,2024-10-06,11:39:00,Bob White,Xiaomi,Mi 13 Ultra,1118.24,3,Online,Alice Smith,Midtown,1,Charger,4,109.13
815,2024-10-15,15:30:00,Alice Green,Apple,iPhone SE 2024,228.39,3,Cash,Emma Brown,Suburban,2,Headphones,5,169.84
816,2024-07-25,17:49:00,Alice Green,Vivo,X100 Pro,1376.76,1,Card,Emma Brown,Midtown,3,None,4,92.71
817,2024-04-13,17:28:00,Sarah Black,Apple,iPhone 14,1449.62,1,Card,David Lee,Suburban,1,Charger,5,147.88
818,2024-06-01,20:47:00,Sarah Black,Samsung,Galaxy S23,768.02,1,Card,David Lee,Downtown,2,Headphones,3,181.02
819,2024-12-08,16:19:00,John Doe,Vivo,V29 Pro,1473.02,1,Cash,Emma Brown,Downtown,2,Charger,3,199.87
820,2024-10-22,10:02:00,Alice Green,Apple,iPhone 15 Pro,1397.86,3,Cash,Bob Johnson,Midtown,2,Charger,5,24.28
821,2024-11-08,19:03:00,Mike Brown,Oppo,Reno 10,704.68,2,Cash,Alice Smith,Downtown,2,None,5,106.88
822,2024-12-07,11:46:00,John Doe,Vivo,V29 Pro,1262.7,1,Cash,Bob Johnson,Midtown,3,Headphones,5,135.63
823,2024-09-02,18:27:00,John Doe,Vivo,Y200,1481.04,3,Online,Alice Smith,Uptown,1,None,3,140.17
824,2024-10-09,18:03:00,Bob White,Xiaomi,Redmi Note 13,995.94,3,Online,David Lee,Downtown,1,Charger,2,21.79
825,2024-04-18,20:37:00,John Doe,Apple,iPhone SE 2024,296.68,3,Card,David Lee,Uptown,1,Headphones,4,0.01
826,2024-08-22,15:09:00,Bob White,Xiaomi,Redmi Note 13,1371.68,2,Card,Bob Johnson,Suburban,1,Charger,5,69.31
827,2024-03-24,11:35:00,Sarah Black,OnePlus,Nord CE 3 Lite,300.18,3,Online,Claire Williams,Suburban,3,Charger,4,158.85
828,2024-07-10,09:13:00,Alice Green,Xiaomi,Redmi Note 13,333.32,3,Cash,Emma Brown,Suburban,2,Headphones,5,67.82
829,2024-08-26,13:14:00,John Doe,Vivo,X100 Pro,743.71,3,Online,Emma Brown,Downtown,2,Screen Protector,3,126.44
830,2024-12-07,14:48:00,Jane Smith,Vivo,V29 Pro,438.74,2,Cash,Claire Williams,Downtown,2,Headphones,2,175.71
831,2024-07-03,14:29:00,Mike Brown,Xiaomi,Mi 13 Ultra,979.43,1,Card,Alice Smith,Downtown,1,None,1,199.25
832,2024-10-17,19:09:00,Sarah Black,Xiaomi,Mi 13 Ultra,1434.52,2,Card,Alice Smith,Uptown,2,Headphones,2,25.22
833,2024-03-12,19:56:00,Mike Brown,Vivo,Y200,1356.81,3,Online,Emma Brown,Downtown,1,Charger,3,160.4
834,2024-10-07,09:13:00,Jane Smith,Samsung,Galaxy Z Fold 5,402.19,1,Card,Bob Johnson,Uptown,1,Headphones,1,27.73
835,2024-08-14,13:21:00,John Doe,Oppo,A78,270.81,3,Cash,Emma Brown,Suburban,1,Headphones,2,95.1
836,2024-11-16,14:38:00,Sarah Black,Vivo,X100 Pro,954.89,3,Card,Claire Williams,Uptown,2,None,1,150.7
837,2024-09-02,19:35:00,Sarah Black,Samsung,Galaxy S23,1110.9,2,Card,Alice Smith,Midtown,3,Screen Protector,4,27.41
838,2024-04-16,19:42:00,Sarah Black,Xiaomi,Poco X5 Pro,513.21,1,Cash,Bob Johnson,Uptown,2,Charger,4,80.85
839,2024-08-04,12:07:00,Sarah Black,Xiaomi,Mi 13 Ultra,874.4,2,Card,Bob Johnson,Suburban,2,Headphones,4,9.47
840,2024-10-01,13:26:00,Jane Smith,Oppo,Reno 10,691.71,2,Online,Alice Smith,Suburban,2,Screen Protector,5,73.51
841,2024-08-07,11:37:00,Jane Smith,Oppo,Find X6 Pro,342.13,3,Cash,Alice Smith,Downtown,3,None,1,48.5
842,2024-02-12,09:47:00,Alice Green,Samsung,Galaxy A14,1470.35,3,Online,Emma Brown,Suburban,2,None,1,112.21
843,2024-08-09,09:54:00,John Doe,OnePlus,Nord CE 3 Lite,1342.63,3,Online,Bob Johnson,Midtown,3,Screen Protector,2,18.77
844,2024-05-22,20:50:00,Mike Brown,Apple,iPhone 14,362.35,1,Cash,David Lee,Downtown,2,None,1,190.21
845,2024-01-25,18:04:00,John Doe,Xiaomi,Mi 13 Ultra,695.24,1,Card,Alice Smith,Downtown,1,Headphones,1,131.59
846,2024-06-19,09:47:00,Bob White,Oppo,Reno 10,271.77,3,Online,Alice Smith,Downtown,2,Charger,5,29.0
847,2024-10-03,18:44:00,Bob White,Xiaomi,Mi 13 Ultra,356.47,2,Cash,David Lee,Uptown,2,Screen Protector,5,162.14
848,2024-02-27,09:11:00,Alice Green,Vivo,V29 Pro,300.28,3,Cash,Emma Brown,Downtown,2,Screen Protector,4,17.48
849,2024-05-15,11:40:00,Sarah Black,Apple,iPhone SE 2024,1111.07,1,Card,Emma Brown,Suburban,3,Headphones,3,122.87
850,2024-12-08,09:28:00,Alice Green,Xiaomi,Poco X5 Pro,201.22,3,Card,Emma Brown,Uptown,1,Screen Protector,2,164.63
851,2024-12-09,13:39:00,Alice Green,Apple,iPhone SE 2024,975.84,3,Card,Claire Williams,Suburban,2,Charger,3,73.99
852,2024-10-29,20:00:00,Sarah Black,Oppo,Find X6 Pro,281.63,2,Cash,Bob Johnson,Midtown,3,Charger,3,113.1
853,2024-08-30,18:52:00,Sarah Black,Apple,iPhone 14,311.96,2,Card,Claire Williams,Midtown,3,Screen Protector,4,159.12
854,2024-02-13,12:14:00,Mike Brown,Xiaomi,Mi 13 Ultra,1489.28,1,Card,David Lee,Suburban,1,Headphones,2,186.56
855,2024-01-01,17:30:00,Sarah Black,Oppo,A78,257.32,1,Card,David Lee,Suburban,2,None,3,124.1
856,2024-07-21,11:24:00,Bob White,Xiaomi,Poco X5 Pro,1043.74,2,Card,Bob Johnson,Suburban,2,Charger,3,173.26
857,2024-04-24,14:23:00,Sarah Black,Apple,iPhone SE 2024,778.2,1,Online,Emma Brown,Downtown,1,Headphones,5,161.21
858,2024-11-13,20:36:00,John Doe,OnePlus,OnePlus 11,697.92,2,Card,David Lee,Uptown,3,Charger,3,45.5
859,2024-09-23,10:53:00,Alice Green,Xiaomi,Redmi Note 13,1322.6,1,Cash,Alice Smith,Suburban,1,Charger,2,117.93
860,2024-01-10,10:59:00,John Doe,Apple,iPhone 14,1207.48,2,Online,Alice Smith,Downtown,2,Headphones,1,5.31
861,2024-05-13,13:15:00,John Doe,Vivo,Y200,1397.63,2,Cash,Claire Williams,Downtown,1,Screen Protector,1,166.13
862,2024-03-24,15:32:00,Mike Brown,Vivo,Y200,241.06,1,Cash,Alice Smith,Suburban,3,None,2,166.76
863,2024-08-05,15:55:00,Alice Green,Xiaomi,Mi 13 Ultra,837.34,1,Online,Emma Brown,Suburban,1,Headphones,5,161.32
864,2024-07-05,12:27:00,Bob White,Apple,iPhone 15 Pro,1008.45,2,Cash,Emma Brown,Uptown,1,None,1,154.57
865,2024-08-22,09:27:00,John Doe,OnePlus,OnePlus 11,1308.38,2,Card,Claire Williams,Downtown,2,None,5,70.17
866,2024-11-03,15:23:00,John Doe,Apple,iPhone SE 2024,1290.63,1,Online,Alice Smith,Downtown,2,None,4,94.89
867,2024-04-04,20:51:00,Sarah Black,Oppo,Reno 10,918.67,1,Cash,Bob Johnson,Midtown,1,None,1,27.94
868,2024-06-05,13:56:00,Sarah Black,OnePlus,Nord CE 3 Lite,812.17,3,Online,Emma Brown,Downtown,2,Headphones,2,64.63
869,2024-02-06,18:53:00,Jane Smith,Apple,iPhone 14,1194.52,1,Cash,David Lee,Uptown,2,Screen Protector,5,159.39
870,2024-12-23,09:42:00,Alice Green,Xiaomi,Poco X5 Pro,1497.31,3,Online,Bob Johnson,Uptown,1,None,4,155.87
871,2024-12-21,14:10:00,Bob White,Oppo,A78,1488.21,2,Online,David Lee,Downtown,2,None,3,24.57
872,2024-06-18,11:51:00,Sarah Black,Samsung,Galaxy A14,370.29,3,Online,David Lee,Suburban,3,None,1,47.21
873,2024-04-23,17:58:00,Alice Green,Samsung,Galaxy S23,740.89,2,Online,Emma Brown,Midtown,1,None,2,51.96
874,2024-02-03,10:17:00,Mike Brown,OnePlus,Nord CE 3 Lite,1274.1,2,Online,David Lee,Midtown,1,Headphones,4,35.41
875,2024-02-08,20:45:00,Bob White,OnePlus,OnePlus Ace,954.38,1,Card,Alice Smith,Downtown,1,Screen Protector,5,173.59
876,2024-10-20,18:09:00,Bob White,Samsung,Galaxy Z Fold 5,562.94,2,Online,David Lee,Downtown,2,Headphones,1,85.2
877,2024-01-24,16:30:00,Mike Brown,Vivo,X100 Pro,931.9,2,Cash,Bob Johnson,Suburban,1,Screen Protector,1,145.86
878,2024-07-05,11:03:00,Alice Green,OnePlus,Nord CE 3 Lite,203.18,2,Cash,Claire Williams,Midtown,2,Headphones,5,131.46
879,2024-01-26,14:08:00,Jane Smith,Oppo,Find X6 Pro,381.85,2,Cash,Alice Smith,Downtown,3,Charger,2,103.53
880,2024-02-18,11:26:00,Mike Brown,OnePlus,OnePlus 11,816.0,2,Cash,Emma Brown,Suburban,3,Headphones,1,194.33
881,2024-07-23,17:18:00,Jane Smith,Samsung,Galaxy S23,341.52,3,Cash,Emma Brown,Midtown,3,Charger,3,156.79
882,2024-10-27,10:35:00,Mike Brown,Apple,iPhone 15 Pro,260.0,1,Card,David Lee,Downtown,2,Headphones,3,6.06
883,2024-09-10,18:00:00,Jane Smith,Oppo,Find X6 Pro,1174.83,3,Cash,Claire Williams,Downtown,1,None,4,93.81
884,2024-11-26,15:05:00,Alice Green,Samsung,Galaxy Z Fold 5,1389.49,1,Card,David Lee,Midtown,2,Screen Protector,5,159.09
885,2024-06-29,20:23:00,Jane Smith,Oppo,Find X6 Pro,326.74,1,Cash,Bob Johnson,Midtown,1,Screen Protector,5,68.45
886,2024-09-21,17:19:00,Bob White,Apple,iPhone SE 2024,647.49,1,Online,David Lee,Suburban,1,Screen Protector,5,131.59
887,2024-09-04,15:53:00,John Doe,Oppo,Find X6 Pro,1328.12,2,Card,Claire Williams,Midtown,2,Screen Protector,4,14.52
888,2024-12-05,19:49:00,Sarah Black,Samsung,Galaxy Z Fold 5,1227.24,3,Card,David Lee,Downtown,1,Charger,2,67.81
889,2024-11-03,18:56:00,John Doe,Vivo,X100 Pro,1093.35,3,Online,Claire Williams,Suburban,3,None,4,183.75
890,2024-08-20,12:28:00,Bob White,Apple,iPhone 14,260.18,3,Card,David Lee,Uptown,1,Charger,2,85.77
891,2024-05-29,18:42:00,Alice Green,Oppo,Find X6 Pro,1416.81,3,Online,David Lee,Suburban,2,Screen Protector,4,51.61
892,2024-04-30,18:55:00,Mike Brown,Vivo,Y200,1120.93,1,Card,Claire Williams,Downtown,2,Screen Protector,1,58.88
893,2024-08-18,14:11:00,Alice Green,Oppo,Reno 10,1308.81,2,Online,Emma Brown,Midtown,2,Charger,4,129.5
894,2024-10-18,14:58:00,John Doe,Samsung,Galaxy A14,1283.52,3,Online,Bob Johnson,Suburban,3,Charger,1,179.05
895,2024-05-27,10:34:00,Mike Brown,Xiaomi,Poco X5 Pro,1418.19,2,Online,Emma Brown,Midtown,2,Screen Protector,4,167.12
896,2024-10-03,19:07:00,John Doe,Xiaomi,Mi 13 Ultra,977.25,2,Online,David Lee,Uptown,3,Headphones,3,83.48
897,2024-07-12,09:54:00,Sarah Black,Oppo,A78,582.84,1,Online,Bob Johnson,Uptown,3,Charger,2,21.43
898,2024-12-19,17:28:00,Sarah Black,Apple,iPhone 14,947.81,3,Online,Emma Brown,Downtown,2,Charger,4,38.17
899,2024-04-02,15:34:00,Sarah Black,Vivo,V29 Pro,1213.36,2,Card,David Lee,Downtown,2,Headphones,2,120.15
900,2024-07-29,11:49:00,John Doe,Samsung,Galaxy Z Fold 5,742.67,2,Cash,Emma Brown,Midtown,3,Screen Protector,2,13.92
901,2024-04-18,11:58:00,Mike Brown,Apple,iPhone SE 2024,1197.37,1,Online,Alice Smith,Uptown,2,Charger,4,78.88
902,2024-05-24,18:57:00,Bob White,Samsung,Galaxy A14,1294.91,1,Cash,Alice Smith,Suburban,2,Screen Protector,2,165.27
903,2024-05-04,15:01:00,Jane Smith,Apple,iPhone 15 Pro,1054.8,2,Online,David Lee,Downtown,1,Screen Protector,4,106.18
904,2024-11-01,10:15:00,Jane Smith,OnePlus,OnePlus Ace,936.85,2,Card,Emma Brown,Midtown,2,Screen Protector,4,6.24
905,2024-02-29,20:40:00,Sarah Black,Samsung,Galaxy A14,693.17,1,Card,Alice Smith,Suburban,2,None,2,166.87
906,2024-04-03,13:14:00,Bob White,Apple,iPhone 14,1328.07,2,Online,Bob Johnson,Downtown,3,Headphones,3,172.1
907,2024-05-29,18:55:00,Jane Smith,Samsung,Galaxy A14,1051.6,1,Card,Emma Brown,Uptown,3,None,1,69.74
908,2024-07-07,15:23:00,Jane Smith,Xiaomi,Redmi Note 13,1088.18,1,Online,Bob Johnson,Midtown,3,Charger,1,178.95
909,2024-11-11,10:10:00,Alice Green,Xiaomi,Poco X5 Pro,709.62,2,Cash,Alice Smith,Uptown,1,Headphones,4,0.03
910,2024-05-19,09:37:00,Alice Green,Samsung,Galaxy Z Fold 5,382.08,3,Online,Bob Johnson,Uptown,3,Headphones,4,76.01
911,2024-12-02,09:13:00,Mike Brown,Vivo,X100 Pro,1056.74,3,Cash,Bob Johnson,Midtown,2,Screen Protector,3,175.64
912,2024-05-27,12:52:00,Jane Smith,Xiaomi,Poco X5 Pro,479.25,3,Cash,Claire Williams,Uptown,3,Charger,3,185.78
913,2024-04-27,09:18:00,Sarah Black,Apple,iPhone SE 2024,1098.41,2,Online,Bob Johnson,Uptown,2,Charger,5,90.61
914,2024-07-16,17:29:00,John Doe,Oppo,Reno 10,356.11,1,Cash,Alice Smith,Downtown,2,Screen Protector,5,38.52
915,2024-04-10,20:30:00,John Doe,Vivo,X100 Pro,1343.45,1,Online,David Lee,Suburban,1,None,4,46.33
916,2024-09-24,12:26:00,Bob White,OnePlus,OnePlus 11,829.97,3,Cash,David Lee,Uptown,1,Headphones,2,122.45
917,2024-10-18,10:13:00,Alice Green,Xiaomi,Mi 13 Ultra,1305.45,1,Card,Alice Smith,Suburban,2,Screen Protector,1,118.18
918,2024-08-15,09:33:00,Sarah Black,Xiaomi,Poco X5 Pro,692.94,2,Online,Emma Brown,Uptown,3,Charger,5,36.65
919,2024-04-22,20:23:00,John Doe,Apple,iPhone 15 Pro,1376.42,2,Cash,Emma Brown,Suburban,1,Headphones,5,123.57
920,2024-04-04,16:58:00,Jane Smith,Apple,iPhone SE 2024,1082.35,1,Cash,Bob Johnson,Suburban,1,Screen Protector,4,119.85
921,2024-09-29,17:36:00,Sarah Black,OnePlus,Nord CE 3 Lite,939.4,2,Cash,Emma Brown,Suburban,3,Charger,1,169.59
922,2024-03-01,18:56:00,Sarah Black,Xiaomi,Redmi Note 13,1330.25,3,Online,Claire Williams,Midtown,1,Charger,5,92.77
923,2024-07-22,12:02:00,Alice Green,Samsung,Galaxy Z Fold 5,1188.13,2,Cash,Claire Williams,Suburban,2,Screen Protector,1,79.9
924,2024-05-17,15:45:00,Mike Brown,OnePlus,OnePlus 11,926.58,1,Cash,Emma Brown,Downtown,3,Charger,5,77.7
925,2024-04-29,14:29:00,Sarah Black,Vivo,V29 Pro,474.28,3,Card,Alice Smith,Downtown,2,None,5,78.48
926,2024-04-15,16:11:00,Mike Brown,OnePlus,OnePlus Ace,469.02,2,Cash,David Lee,Midtown,3,Screen Protector,1,171.48
927,2024-05-22,09:01:00,Alice Green,OnePlus,OnePlus 11,1102.49,1,Card,David Lee,Uptown,2,Headphones,3,96.67
928,2024-07-20,09:39:00,Mike Brown,Xiaomi,Mi 13 Ultra,372.04,1,Online,David Lee,Downtown,3,Charger,5,38.99
929,2024-08-12,13:54:00,John Doe,OnePlus,Nord CE 3 Lite,1117.2,2,Online,Emma Brown,Downtown,1,Charger,3,13.98
930,2024-08-19,12:54:00,Sarah Black,Samsung,Galaxy Z Fold 5,540.93,3,Cash,Alice Smith,Downtown,2,Headphones,1,74.01
931,2024-01-16,10:31:00,Alice Green,OnePlus,OnePlus Ace,503.41,1,Card,Emma Brown,Midtown,1,Screen Protector,5,10.12
932,2024-06-28,13:36:00,Alice Green,Oppo,Reno 10,1411.52,3,Cash,Claire Williams,Suburban,3,Charger,1,173.21
933,2024-09-14,15:29:00,John Doe,Xiaomi,Redmi Note 13,1119.87,1,Card,David Lee,Downtown,2,Headphones,2,193.61
934,2024-03-28,09:47:00,Bob White,Xiaomi,Mi 13 Ultra,1052.99,2,Cash,Emma Brown,Uptown,2,None,3,39.14
935,2024-04-22,09:46:00,John Doe,Vivo,X100 Pro,619.0,1,Card,Alice Smith,Suburban,1,Screen Protector,4,139.93
936,2024-05-29,12:58:00,Jane Smith,Samsung,Galaxy S23,1090.55,3,Online,Claire Williams,Midtown,1,Headphones,4,186.79
937,2024-08-17,12:50:00,Bob White,Xiaomi,Poco X5 Pro,1028.17,3,Online,Alice Smith,Midtown,1,Charger,5,178.45
938,2024-11-15,14:23:00,Bob White,Xiaomi,Poco X5 Pro,424.37,1,Online,Emma Brown,Uptown,1,Headphones,4,179.07
939,2024-06-07,19:47:00,John Doe,Vivo,X100 Pro,1170.56,2,Online,Emma Brown,Uptown,1,Headphones,3,64.42
940,2024-04-01,11:48:00,Bob White,Vivo,X100 Pro,1118.67,1,Card,Bob Johnson,Suburban,2,Charger,5,179.63
941,2024-04-25,11:10:00,Sarah Black,OnePlus,Nord CE 3 Lite,745.05,2,Card,David Lee,Uptown,1,Screen Protector,4,62.32
942,2024-08-31,16:08:00,Jane Smith,Apple,iPhone SE 2024,605.71,3,Card,Claire Williams,Uptown,3,Charger,3,134.92
943,2024-05-04,12:52:00,John Doe,Oppo,Find X6 Pro,291.45,3,Card,Bob Johnson,Uptown,3,Headphones,3,158.85
944,2024-02-10,14:34:00,Jane Smith,Xiaomi,Poco X5 Pro,970.16,1,Online,Emma Brown,Uptown,1,Screen Protector,2,148.71
945,2024-05-22,09:26:00,Sarah Black,Samsung,Galaxy S23,396.89,3,Online,Emma Brown,Midtown,3,Headphones,5,176.3
946,2024-05-30,14:49:00,Mike Brown,Vivo,X100 Pro,1178.24,2,Cash,Alice Smith,Suburban,1,Charger,1,14.07
947,2024-01-24,09:29:00,Jane Smith,Vivo,X100 Pro,1409.05,1,Online,Bob Johnson,Midtown,1,Screen Protector,3,26.86
948,2024-04-29,13:15:00,Alice Green,OnePlus,OnePlus Ace,1131.54,3,Cash,Claire Williams,Suburban,1,Charger,3,184.36
949,2024-05-03,12:39:00,Alice Green,Apple,iPhone 15 Pro,290.3,3,Cash,Bob Johnson,Downtown,2,None,2,3.86
950,2024-09-05,15:45:00,Sarah Black,OnePlus,Nord CE 3 Lite,638.13,1,Card,Emma Brown,Uptown,2,Headphones,3,180.49
951,2024-09-04,12:51:00,Bob White,Samsung,Galaxy Z Fold 5,859.27,1,Cash,Emma Brown,Midtown,1,Headphones,5,142.59
952,2024-06-04,09:31:00,Sarah Black,Xiaomi,Poco X5 Pro,783.12,2,Card,Emma Brown,Suburban,2,Screen Protector,2,40.49
953,2024-01-29,14:27:00,Mike Brown,OnePlus,OnePlus Ace,838.6,2,Cash,David Lee,Uptown,3,None,3,42.61
954,2024-10-21,13:56:00,Bob White,Apple,iPhone 14,1361.43,1,Card,Bob Johnson,Midtown,2,Headphones,5,108.3
955,2024-06-17,10:48:00,Jane Smith,Vivo,V29 Pro,1109.77,2,Cash,Claire Williams,Midtown,1,Charger,2,179.57
956,2024-01-10,13:36:00,Bob White,Xiaomi,Poco X5 Pro,1293.96,3,Card,Claire Williams,Suburban,3,Headphones,5,0.21
957,2024-07-05,17:02:00,Mike Brown,Samsung,Galaxy Z Fold 5,1081.83,1,Cash,Bob Johnson,Suburban,1,Screen Protector,5,16.65
958,2024-10-26,20:35:00,Alice Green,Vivo,V29 Pro,673.08,2,Cash,Claire Williams,Uptown,3,Headphones,1,81.39
959,2024-03-30,10:46:00,Bob White,Xiaomi,Redmi Note 13,1304.99,2,Cash,David Lee,Midtown,3,Headphones,3,44.26
960,2024-12-20,14:31:00,Alice Green,Samsung,Galaxy S23,787.36,3,Cash,Alice Smith,Downtown,3,Charger,2,89.18
961,2024-01-15,15:15:00,Sarah Black,Xiaomi,Poco X5 Pro,1106.62,2,Online,Alice Smith,Downtown,2,Screen Protector,5,153.02
962,2024-01-12,10:00:00,Alice Green,Samsung,Galaxy S23,541.03,2,Card,Alice Smith,Suburban,2,Screen Protector,4,51.1
963,2024-04-18,15:21:00,Bob White,Xiaomi,Mi 13 Ultra,1465.77,3,Cash,David Lee,Uptown,1,None,5,190.23
964,2024-12-22,17:53:00,Jane Smith,Samsung,Galaxy Z Fold 5,1229.57,2,Online,Claire Williams,Midtown,2,None,3,31.87
965,2024-05-05,19:15:00,Mike Brown,OnePlus,OnePlus Ace,583.38,1,Cash,Bob Johnson,Uptown,2,None,1,43.04
966,2024-09-19,11:01:00,Mike Brown,Oppo,Find X6 Pro,605.16,2,Card,David Lee,Uptown,2,Headphones,3,127.15
967,2024-11-20,10:45:00,John Doe,Vivo,Y200,878.28,3,Cash,Claire Williams,Suburban,2,Screen Protector,3,110.28
968,2024-01-02,11:39:00,Jane Smith,Apple,iPhone SE 2024,222.19,2,Cash,Emma Brown,Midtown,2,Charger,3,192.73
969,2024-01-25,11:41:00,Bob White,Samsung,Galaxy S23,1288.6,2,Card,David Lee,Downtown,2,Headphones,3,15.45
970,2024-11-28,20:15:00,Jane Smith,Vivo,X100 Pro,1062.94,3,Card,David Lee,Suburban,3,Screen Protector,1,32.13
971,2024-06-10,20:37:00,Mike Brown,Oppo,Find X6 Pro,1017.3,2,Cash,Alice Smith,Uptown,2,None,3,148.04
972,2024-04-08,20:18:00,John Doe,Xiaomi,Poco X5 Pro,1280.8,1,Card,Bob Johnson,Suburban,1,Headphones,2,197.37
973,2024-10-26,19:35:00,Jane Smith,Samsung,Galaxy Z Fold 5,1137.51,3,Cash,Alice Smith,Suburban,3,Headphones,2,2.89
974,2024-12-10,16:41:00,Alice Green,Vivo,Y200,935.65,3,Online,David Lee,Downtown,1,Headphones,1,105.13
975,2024-10-12,11:48:00,Sarah Black,Apple,iPhone SE 2024,1251.3,3,Online,Alice Smith,Downtown,1,Charger,3,73.38
976,2024-03-25,15:45:00,Mike Brown,Xiaomi,Poco X5 Pro,1148.96,2,Cash,Claire Williams,Midtown,1,None,1,179.97
977,2024-11-01,10:32:00,Bob White,Apple,iPhone 14,424.67,3,Card,Claire Williams,Suburban,1,Charger,5,173.7
978,2024-06-28,15:09:00,Bob White,Oppo,Find X6 Pro,248.55,2,Card,David Lee,Uptown,3,Charger,4,99.02
979,2024-11-06,13:05:00,Alice Green,OnePlus,OnePlus Ace,345.42,1,Card,Emma Brown,Uptown,3,Screen Protector,5,175.34
980,2024-04-21,17:13:00,Bob White,Vivo,X100 Pro,878.31,3,Card,David Lee,Midtown,1,Charger,4,134.6
981,2024-02-20,16:49:00,Sarah Black,Oppo,A78,728.35,2,Cash,Claire Williams,Midtown,1,Headphones,1,165.83
982,2024-12-05,20:50:00,John Doe,OnePlus,Nord CE 3 Lite,865.33,1,Online,Emma Brown,Uptown,2,Charger,1,99.56
983,2024-12-08,10:29:00,Sarah Black,Oppo,A78,281.25,2,Cash,Emma Brown,Suburban,3,Headphones,1,113.12
984,2024-03-02,16:54:00,John Doe,OnePlus,OnePlus Ace,438.01,3,Card,Bob Johnson,Uptown,2,None,2,162.52
985,2024-04-11,09:05:00,Mike Brown,Apple,iPhone 15 Pro,1486.79,2,Card,Claire Williams,Suburban,2,Charger,1,52.34
986,2024-01-16,19:42:00,Alice Green,Samsung,Galaxy Z Fold 5,1315.41,3,Card,Claire Williams,Midtown,3,Charger,5,160.2
987,2024-03-11,17:33:00,Alice Green,Vivo,Y200,1392.03,2,Online,Bob Johnson,Suburban,1,Screen Protector,2,115.19
988,2024-10-19,11:45:00,Bob White,Xiaomi,Poco X5 Pro,668.98,1,Online,Emma Brown,Suburban,3,Headphones,4,53.1
989,2024-10-31,17:32:00,Bob White,Oppo,Find X6 Pro,676.26,3,Online,Claire Williams,Uptown,2,Headphones,5,146.51
990,2024-12-24,16:18:00,Sarah Black,Oppo,Find X6 Pro,734.34,1,Online,Alice Smith,Midtown,3,Charger,3,196.32
991,2024-03-09,09:22:00,Alice Green,Oppo,Reno 10,975.41,3,Card,Emma Brown,Uptown,3,Headphones,3,132.36
992,2024-01-26,17:46:00,Sarah Black,Oppo,A78,840.19,3,Cash,Emma Brown,Midtown,3,None,1,13.23
993,2024-01-24,15:57:00,Alice Green,Vivo,X100 Pro,1165.97,3,Card,Claire Williams,Downtown,3,Screen Protector,2,166.37
994,2024-08-07,12:47:00,John Doe,Xiaomi,Mi 13 Ultra,517.83,1,Online,Claire Williams,Suburban,3,None,5,102.39
995,2024-05-29,16:10:00,Sarah Black,Vivo,Y200,901.16,3,Card,David Lee,Uptown,2,None,1,41.89
996,2024-01-12,17:06:00,Bob White,Vivo,X100 Pro,238.48,3,Card,David Lee,Suburban,1,Charger,3,197.78
997,2024-05-24,14:18:00,Alice Green,Samsung,Galaxy Z Fold 5,427.26,1,Online,Bob Johnson,Uptown,1,Charger,2,156.14
998,2024-03-25,15:05:00,Sarah Black,Apple,iPhone SE 2024,202.03,1,Online,Alice Smith,Suburban,3,Screen Protector,3,138.39
999,2024-12-26,09:22:00,Sarah Black,Oppo,Find X6 Pro,870.56,3,Card,Alice Smith,Uptown,3,None,5,164.05
1000,2024-04-26,19:06:00,Sarah Black,OnePlus,OnePlus Ace,1429.67,2,Card,Emma Brown,Downtown,2,Screen Protector,4,24.3
